"pair","angular_probability","radial_threshold","n_radial_extremes","mean_W","median_W","sd_W","angular_balance_mean","angular_balance_median","share_W_between_0_4_and_0_6","share_W_below_0_25","share_W_above_0_75","share_endpoint_heavy","endpoint_asymmetry"
"spy_qqq",0.9,19.811825449395,602,0.496217436831153,0.496182153527753,0.176241167359937,-0.00378256316884662,-0.00381784647224703,0.393687707641196,0.0996677740863787,0.0714285714285714,0.17109634551495,-0.0282392026578073
"spy_qqq",0.95,38.0897074336456,301,0.499255212841796,0.495777366588909,0.187188460955461,-0.000744787158203752,-0.00422263341109136,0.365448504983389,0.119601328903654,0.0930232558139535,0.212624584717608,-0.026578073089701
"spy_qqq",0.975,77.0811205909288,151,0.497993080610217,0.495777366588909,0.191339336146996,-0.00200691938978315,-0.00422263341109136,0.337748344370861,0.119205298013245,0.112582781456954,0.231788079470199,-0.00662251655629138
"spy_tlt",0.9,20.9056820974548,602,0.503061036875595,0.454574837971639,0.448952302720103,0.00306103687559511,-0.0454251620283614,0.0365448504983389,0.461794019933555,0.456810631229236,0.918604651162791,-0.00498338870431897
"spy_tlt",0.95,41.2072837787813,301,0.5059384737205,0.43990206140062,0.465859472105429,0.00593847372050049,-0.0600979385993798,0.0299003322259136,0.471760797342193,0.471760797342193,0.943521594684385,0
"spy_tlt",0.975,77.9947178182864,151,0.489910019608967,0.222006382566773,0.479073063475058,-0.0100899803910332,-0.277993617433227,0.00662251655629139,0.503311258278146,0.470198675496689,0.973509933774834,-0.033112582781457
"spy_vix",0.9,20.464259018679,602,0.497347609042944,0.464674129501623,0.266518820791583,-0.00265239095705622,-0.035325870498377,0.22093023255814,0.217607973421927,0.23421926910299,0.451827242524917,0.0166112956810631
"spy_vix",0.95,41.9969516616149,301,0.50396197172842,0.464454797552325,0.299415753464459,0.00396197172842028,-0.0355452024476746,0.166112956810631,0.272425249169435,0.292358803986711,0.564784053156146,0.0199335548172758
"spy_vix",0.975,81.4004517986375,151,0.511550245132001,0.470567501454082,0.325531819832341,0.0115502451320014,-0.029432498545918,0.152317880794702,0.324503311258278,0.337748344370861,0.662251655629139,0.0132450331125828
